rt,url,experiment_phase,refresh_count,trial_type,trial_index,time_elapsed,experiment_name,assignment_id,hit_id,worker_id,turk_submit_to,preview_mode,outside_turk,start_time,condition,language,end_time,total_time,ip_address,version_date,anon_id,debug_mode,completion_code,seed,worker_info,platform,images,redirect_url,browser_events,success,screen_width,screen_height,window_width,window_height,form_name,form_id,instructions_viewed_count,view_history,responses,stimulus,form_data,is_prolific
47953.10000002384,,main,0,face-description-trial,8,337063,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'greenish color four door car with nice wheels, looks spacious'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0075.png,,
40099.59999996424,,main,0,face-description-trial,9,377279,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'four door sedan in a dark grey or faded black , nice wheels'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0007.png,,
51407.80000001192,,main,0,face-description-trial,10,428799,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'sporty looking black four door car, chrome and black wheels'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0017.png,,
50666.89999997616,,main,0,face-description-trial,11,479575,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'Jeep in a metallic silver, four-door boxy look'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0076.png,,
32727.400000035763,,main,0,face-description-trial,12,512409,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'faded navy blue, four door, very small trunk space'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0056.png,,
39503.90000003576,,main,0,face-description-trial,13,552023,car_description_survey_2023-05-14,3L2IS5HSFHYB92V8J1E7H7JQVNVNU7,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_18F4LTO43W7PU7,,False,False,2023-05-16T18:03:17Z,car_description,english,2023-05-16T18:14:35Z,674557,"""192.168.0.4""",2023-05-14,z6uzwa2l7m3rgzd,False,7843238541-des-9806678836-crip,1684260197579,"{'assignmentId': '3L2IS5HSFHYB92V8J1E7H7JQVNVNU7', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_18F4LTO43W7PU7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[76, 87, 0, 45, 65, 56, 75, 44, 7, 17]",,[],,,,,,,,,,"{'Q0': 'frontal view of a dark grey two door sedan, very large liscense plate'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0000.png,,
34247.60000000009,,main,0,face-description-trial,4,119070,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,"{'Q0': ""I'm thinking this is an older car that reminds me of the 2000s. It seems like a car that a rich white lady living in a subdivision drives.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0003.png,,
20899.80000000028,,main,0,face-description-trial,5,140092,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,{'Q0': 'This makes me think about old 70s cop movies. I can see a cop driving this home from his shift. '},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0042.png,,
39391.10000000009,,main,0,face-description-trial,6,179606,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,{'Q0': 'This makes me think of fast and the furious. This would be one of the cars they would have stolen for a profit.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0023.png,,
22047.700000000186,,main,0,face-description-trial,7,201777,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,"{'Q0': ""This reminds me of a car someone in highschool would drive. It's old and cheap and was probably a kid's first car.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0002.png,,
14422.200000000186,,main,0,face-description-trial,8,216320,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,{'Q0': 'This reminds me of a car that is used to have illegal street races. '},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0093.png,,
33065.5,,main,0,face-description-trial,9,249514,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,"{'Q0': ""This car reminds me of a car an old lady would drive once a month to go to the grocery store. She's had it for 20 years since it was new and it has 10,000 miles on it.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0051.png,,
61351.5,,main,0,face-description-trial,10,310993,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,"{'Q0': ""This reminds me of someone's first new car purchase. They were in their early 20s and this is the first ever brand new car they've ever purchased.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0015.png,,
48128.60000000009,,main,0,face-description-trial,11,359249,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,"{'Q0': ""This is a car driven by a college kid in their 20s. It was their mom's car and handed down to them when they went to college.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0086.png,,
32718.900000000373,,main,0,face-description-trial,12,392098,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,{'Q0': 'This car looks like it belongs in Joe Dirt. They used it to drag race down a dirt road in the country.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0044.png,,
33719.10000000009,,main,0,face-description-trial,13,425944,car_description_survey_2023-05-14,3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y,3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS,TP_16LVA5NW7P0MH7,,False,False,2023-05-16T18:05:36Z,car_description,english,2023-05-16T18:14:45Z,547092,"""192.168.0.3""",2023-05-14,6q4s2arxrndqkal,False,7848639585-des-6272722241-crip,1684260336514,"{'assignmentId': '3XIQGXAUMJOENLXG8Z855HW4PQ7X7Y', 'hitId': '3Y40HMYLM7YDYCCJV5WFQPEYKSAXUS', 'workerId': 'TP_16LVA5NW7P0MH7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[93, 42, 86, 23, 51, 2, 3, 44, 54, 15]",,[],,,,,,,,,,{'Q0': 'This car reminds me of a car driven by a young professional guy just getting started in his career.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0054.png,,
122444.09999999404,,main,0,face-description-trial,4,154572,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'It is a traditional sedan with a broad rear or trunk compartment. It is not a late model car because of the style being boxier than we currently see. Though the front end looks sporty almost like a Mustang, the rear looks clunky. It looks like a car from 1970.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0024.png,,
80470.0,,main,0,face-description-trial,5,235171,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'This car has a sleek body with a minimalist look. It is sporty. It drives smoothly from the looks of it. Aerodynamic. Nice hub caps, great-looking headlights. '}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0025.png,,
54436.79999999702,,main,0,face-description-trial,6,289727,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'This is am SUV with sun roof. Very sporty, very clean and comfortable. It is a great family car. It can go anywhere. The body is functional, yet elegant. '}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0029.png,,
62069.5,,main,0,face-description-trial,7,351906,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'This is straight out of the 70s and is well-maintained. The angles are sharp, boxy, and feels like you are riding in your couch.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0087.png,,
48159.09999999404,,main,0,face-description-trial,8,400180,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,{'Q0': 'This car is a smooth and fast ride! It has an attitude that is free and easy. It comes with a positive attitude. Want to ride far and fast.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0061.png,,
53466.29999999702,,main,0,face-description-trial,9,453757,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'Looking to take a journey in this baby? I am! I want to feel the pick-up, which must be peppy in this car. I know I will feel the breeze!'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0066.png,,
30186.10000000894,,main,0,face-description-trial,10,484050,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': ""This car is a bit of a sedate, quiet drive around town. I don't feel particularly excited about it.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0000.png,,
53012.59999999404,,main,0,face-description-trial,11,537171,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,"[{'event': 'fullscreenexit', 'time': 511649}, {'event': 'blur', 'time': 520382}, {'event': 'focus', 'time': 523375}]",,,,,,,,,,"{'Q0': 'It is a fun day driving in this red, sporty, auto. It is a very smooth ride.'}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0099.png,,
39441.70000000298,,main,0,face-description-trial,12,576726,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'Nice reliable car for a young driver. It is a comfortable, and stable ride. '}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0045.png,,
33797.59999999404,,main,0,face-description-trial,13,610631,car_description_survey_2023-05-14,3CFJTT4SX06HXQ8L9D84279P1D37I8,3LCXHSGDMZMODZTYBVBNNZB3JPESEY,TP_14UUV2NP4TN6H02,,False,False,2023-05-16T18:02:04Z,car_description,english,2023-05-16T18:14:58Z,772515,"""192.168.0.4""",2023-05-14,2ft0jxej0uy7byd,False,1359923153-des-9101933675-crip,1684260124764,"{'assignmentId': '3CFJTT4SX06HXQ8L9D84279P1D37I8', 'hitId': '3LCXHSGDMZMODZTYBVBNNZB3JPESEY', 'workerId': 'TP_14UUV2NP4TN6H02', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[57, 45, 61, 29, 25, 66, 0, 99, 87, 24]",,[],,,,,,,,,,"{'Q0': 'A boxier, fatter version of the sedan. Not quite sporty, but solid and sustainable. '}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0057.png,,
58401.30000001192,,main,0,face-description-trial,4,105719,car_description_survey_2023-05-14,3R3YRB5GRMJ4PJ1JAX92V1ZQWGWUAU,3SSN80MU9I4ZVG771RSDK250I1CKXI,TP_1I8HRB8WE8AEJ7,,False,False,2023-05-16T18:06:13Z,car_description,english,2023-05-16T18:15:39Z,564663,"""192.168.0.2""",2023-05-14,2vcug6owlw7pfj0,False,4423345472-des-6700879322-crip,1684260373934,"{'assignmentId': '3R3YRB5GRMJ4PJ1JAX92V1ZQWGWUAU', 'hitId': '3SSN80MU9I4ZVG771RSDK250I1CKXI', 'workerId': 'TP_1I8HRB8WE8AEJ7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[64, 76, 58, 10, 44, 36, 95, 38, 37, 67]",,[],,,,,,,,,,"{'Q0': ""Old\nhot\nempty\ncar\nshiny\nIt's an old shiny care in an empty parking lot.""}",https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0058.png,,
17257.69999998808,,main,0,face-description-trial,5,123095,car_description_survey_2023-05-14,3R3YRB5GRMJ4PJ1JAX92V1ZQWGWUAU,3SSN80MU9I4ZVG771RSDK250I1CKXI,TP_1I8HRB8WE8AEJ7,,False,False,2023-05-16T18:06:13Z,car_description,english,2023-05-16T18:15:39Z,564663,"""192.168.0.2""",2023-05-14,2vcug6owlw7pfj0,False,4423345472-des-6700879322-crip,1684260373934,"{'assignmentId': '3R3YRB5GRMJ4PJ1JAX92V1ZQWGWUAU', 'hitId': '3SSN80MU9I4ZVG771RSDK250I1CKXI', 'workerId': 'TP_1I8HRB8WE8AEJ7', 'turkSubmitTo': '', 'previewMode': False, 'outsideTurk': False}",turk,"[64, 76, 58, 10, 44, 36, 95, 38, 37, 67]",,[],,,,,,,,,,{'Q0': 'Nice looking car that is probably old but the design is timeless.'},https://tlab-objects.s3.us-east-2.amazonaws.com/cars/images/description/0038.png,,
